fecha,id_producto,nombre_producto,categoria,id_sucursal,nombre_sucursal,proveedor,unidades_vendidas,unidades_recibidas,stock_cierre,precio_unitario,costo_unitario,importe_venta,importe_costo
2023-05-19,P029,Desodorante Spray 150ml,Higiene,S03,Cancún,Proveedor Central del Caribe,1,0.0,1326,70.47,35.0,70.47,35.0
2024-04-16,P015,Azúcar Blanca 1kg,Abarrotes,S04,Cancún Centro,Comercializadora Peninsular,21,0.0,53,28.52,14.0,598.92,294.0
2023-03-04,P030,Toallas Húmedas 40pz,Higiene,S04,Cancún Centro,Logística Maya S.A.,5,0.0,553,55.27,27.0,276.35,135.0
2024-04-26,P021,Queso Manchego 400g,Lácteos,S05,Playa del Carmen,Proveedor Central del Caribe,20,0.0,133,96.0,50.0,1920.0,1000.0
2023-07-28,P023,Crema Ácida 200g,Lácteos,S02,Mérida Norte,Logística Maya S.A.,1,0.0,764,30.99,16.0,30.99,16.0
2023-04-08,P018,Café Molido 250g,abarrotes,S01,Mérida Centro,,10,,150,86.25,42.0,862.5,420.0
2023-09-27,P016,Atún Lata 140g,Abarrotes,S05,Playa del Carmen,Proveedor Central del Caribe,30,,296,23.36,11.0,700.8,330.0
2024-02-11,P020,Leche Entera 1L,Lácteos,S03,Cancún,Grupo Abasto del Sur,38,0.0,117,26.33,14.0,1000.54,532.0
2023-10-10,P001,Agua Mineral 1L,Bebidas,S03,Cancún,Grupo Abasto del Sur,59,85.0,248,18.28,8.0,1078.52,472.0
2024-05-07,P005,Cerveza Lata 355ml,Bebidas,S02,Mérida Norte,Comercializadora Peninsular,23,186.0,217,27.91,14.0,641.93,322.0
2023-01-13,P018,Café Molido 250g,Abarrotes,S04,Cancún Centro,Comercializadora Peninsular,18,,172,86.34,42.0,1554.12,756.0
2023-01-04,P029,Desodorante Spray 150ml,Higiene,S05,Playa del Carmen,Comercializadora Peninsular,2,0.0,402,71.5,35.0,143.0,70.0
2023-02-18,P026,Shampoo 400ml,Higiene,S03,Cancún,Proveedor Central del Caribe,16,0.0,186,77.03,38.0,1232.48,608.0
2023-03-02,P014,Sal de Mesa 1kg,Abarrotes,S05,Playa del Carmen,Distribuidora Norte S.A.,2,0.0,439,18.05,8.0,36.1,16.0
2023-07-19,P018,Café Molido 250g,Abarrotes,S04,Cancún Centro,Comercializadora Peninsular,9,0.0,63,85.48,42.0,769.32,378.0
2023-09-02,P003,Jugo Naranja 1L,Bebidas,S04,Cancún Centro,Proveedor Central del Caribe,9,0.0,309,35.03,16.0,315.27,144.0
2023-09-09,P004,Agua Sabor Limón 600ml,Bebidas,S02,Mérida Norte,Comercializadora Peninsular,6,0.0,109,15.55,7.5,93.3,45.0
2024-03-25,P011,Arroz Largo 1kg,Abarrotes,S03,cancun,Grupo Abasto del Sur,37,0.0,66,31.86,18.0,1178.82,666.0
2024-04-29,P022,Yogurt Natural 1kg,lacteos,S03,Cancún,Distribuidora Norte S.A.,19,0.0,153,52.36,26.0,994.84,494.0
2023-02-11,P013,Aceite Vegetal 1L,Abarrotes,S04,Cancún Centro,Logística Maya S.A.,20,0.0,171,55.04,28.0,1100.8,560.0
2023-01-29,P025,Papel Higiénico 4-pack,Higiene,S01,Mérida Centro,Grupo Abasto del Sur,20,223.0,289,60.31,30.0,1206.2,600.0
2023-03-23,P002,Refresco Cola 600ml,Bebidas,S01,Mérida Centro,Proveedor Central del Caribe,21,0.0,174,21.35,10.5,448.35,220.5
2024-03-28,P028,Jabón de Baño Pack 3,Higiene,S01,Mérida Centro,Comercializadora Peninsular,9,0.0,109,47.05,23.0,423.45,207.0
2023-08-15,P016,Atún Lata 140g,Abarrotes,S02,Mérida Norte,Proveedor Central del Caribe,44,,51,24.47,11.0,1076.68,484.0
2023-07-09,P018,Café Molido 250g,Abarrotes,S02,Mérida Norte,Distribuidora Norte S.A.,6,0.0,114,83.16,42.0,498.96,252.0
2024-01-06,P005,Cerveza Lata 355ml,Bebidas,S04,Cancún Centro,Proveedor Central del Caribe,68,0.0,2,28.11,14.0,1911.48,952.0
2024-06-16,P012,Frijol Negro 1kg,Abarrotes,S02,Mérida Norte,Grupo Abasto del Sur,18,0.0,75,37.0,20.0,666.0,360.0
2023-04-19,P006,Detergente Líquido 1L,Limpieza,S03,Cancún,Proveedor Central del Caribe,7,0.0,83,74.59,35.0,522.13,245.0
2023-06-17,P001,Agua Mineral 1L,Bebidas,S01,Mérida Centro,Grupo Abasto del Sur,19,209.0,209,18.0,8.0,342.0,152.0
2023-04-07,P001,Agua Mineral 1L,Bebidas,S03,Cancún,Grupo Abasto del Sur,35,88.0,364,17.77,8.0,621.95,280.0
2023-03-12,P028,Jabón de Baño Pack 3,Higiene,S02,MERIDA NORTE,Logística Maya S.A.,20,0.0,106,46.82,23.0,936.4,460.0
2024-04-22,P013,Aceite Vegetal 1L,Abarrotes,S04,Cancún Centro,Logística Maya S.A.,12,0.0,120,54.18,28.0,650.16,336.0
2023-04-13,P015,Azúcar Blanca 1kg,Abarrotes,S04,Cancún Centro,Comercializadora Peninsular,18,0.0,106,27.33,14.0,491.94,252.0
2024-05-18,P010,Esponja Cocina Pack 3,Limpieza,S04,Cancún Centro,Logística Maya S.A.,6,0.0,158,34.05,15.0,204.3,90.0
2024-05-19,P013,Aceite Vegetal 1L,Abarrotes,S01,Mérida Centro,Logística Maya S.A.,18,0.0,269,54.99,28.0,989.82,504.0
2024-02-08,P006,Detergente Líquido 1L,Limpieza,S04,Cancún Centro,Logística Maya S.A.,13,0.0,185,73.52,35.0,955.76,455.0
2023-12-03,P002,Refresco Cola 600ml,Bebidas,S02,Mérida Norte,Logística Maya S.A.,67,0.0,183,21.91,,1467.97,703.5
2023-05-24,P020,Leche Entera 1L,Lácteos,S05,Playa del Carmen,Grupo Abasto del Sur,40,0.0,143,25.02,14.0,1000.8,560.0
2024-04-03,P016,Atún Lata 140g,Abarrotes,S05,Playa del Carmen,Proveedor Central del Caribe,56,0.0,47,23.39,11.0,1309.84,616.0
2023-12-04,P025,Papel Higiénico 4-pack,Higiene,S04,Cancún Centro,Distribuidora Norte S.A.,39,0.0,100,63.06,30.0,2459.34,1170.0
2023-11-11,P002,Refresco Cola 600ml,Bebidas,S04,Cancún Centro,Grupo Abasto del Sur,48,,139,22.25,10.5,1068.0,504.0
2023-01-01,P017,Sopa Pasta 200g,Abarrotes,S03,Cancún,Comercializadora Peninsular,50,0.0,193,14.84,7.0,742.0,350.0
2023-05-11,P005,Cerveza Lata 355ml,Bebidas,S03,Cancún,Comercializadora Peninsular,40,,213,28.15,14.0,1126.0,560.0
2023-02-10,P017,Sopa Pasta 200g,Abarrotes,S03,Cancún,Comercializadora Peninsular,21,210.0,269,14.57,7.0,305.97,147.0
2023-10-12,P017,Sopa Pasta 200g,Abarrotes,S01,Mérida Centro,Grupo Abasto del Sur,51,308.0,312,14.53,7.0,741.03,357.0
2024-02-06,P016,Atún Lata 140g,Abarrotes,S04,Cancún Centro,Logística Maya S.A.,53,0.0,178,24.03,11.0,1273.59,583.0
2024-01-21,P021,Queso Manchego 400g,Lácteos,S04,Cancún Centro,Distribuidora Norte S.A.,9,0.0,302,95.18,50.0,856.62,450.0
2023-06-02,P023,Crema Ácida 200g,Lácteos,S04,Cancún Centro,Proveedor Central del Caribe,1,0.0,739,31.75,16.0,31.75,16.0
2023-06-10,P027,Pasta Dental 100ml,Higiene,S04,CANCÚN CENTRO,Distribuidora Norte S.A.,14,0.0,279,43.43,22.0,608.02,308.0
2023-10-09,P018,Café Molido 250g,Abarrotes,S04,Cancún Centro,Comercializadora Peninsular,11,0.0,214,81.82,42.0,900.02,462.0
2023-10-07,P013,Aceite Vegetal 1L,Abarrotes,S01,Mérida Centro,Logística Maya S.A.,9,0.0,119,54.26,28.0,488.34,252.0
2023-06-25,P001,Agua Mineral 1L,Bebidas,S05,Playa del Carmen,Proveedor Central del Caribe,30,313.0,313,18.62,8.0,558.6,240.0
2024-05-25,P008,Cloro Blanqueador 1L,Limpieza,S05,Playa del Carmen,Proveedor Central del Caribe,2,0.0,794,27.06,12.0,54.12,24.0
2023-01-01,P020,Leche Entera 1L,Lácteos,S05,PLAYA DEL CARMEN,Grupo Abasto del Sur,34,0.0,232,25.61,14.0,870.74,476.0
2023-06-07,P020,Leche Entera 1L,Lácteos,S01,Mérida Centro,Comercializadora Peninsular,44,0.0,233,25.47,14.0,1120.68,616.0
2023-06-06,P013,Aceite Vegetal 1L,Abarrotes,S04,Cancún Centro,Logística Maya S.A.,11,0.0,213,55.38,28.0,609.18,308.0
2023-12-17,P008,Cloro Blanqueador 1L,Limpieza,S03,Cancún,Comercializadora Peninsular,5,0.0,494,28.27,12.0,141.35,60.0
2023-01-19,P011,Arroz Largo 1kg,Abarrotes,S01,Mérida Centro,Comercializadora Peninsular,50,0.0,200,32.57,18.0,1628.5,900.0
2023-05-17,P010,Esponja Cocina Pack 3,Limpieza,S03,Cancún,Proveedor Central del Caribe,6,0.0,86,35.54,15.0,213.24,90.0
2023-04-04,P002,Refresco Cola 600ml,Bebidas,S04,Cancún Centro,Grupo Abasto del Sur,38,97.0,198,22.26,10.5,845.88,399.0
2024-02-18,P016,Atún Lata 140g,Abarrote,S01,Mérida Centro,Comercializadora Peninsular,34,0.0,255,23.55,11.0,800.7,374.0
2023-03-21,P013,Aceite Vegetal 1L,Abarrotes,S05,Playa del Carmen,Distribuidora Norte S.A.,7,93.0,201,53.46,28.0,374.22,196.0
2024-02-03,P023,Crema Ácida 200g,Lácteos,S01,Mérida Centro,Grupo Abasto del Sur,1,0.0,791,31.86,16.0,31.86,16.0
2024-03-02,P017,Sopa Pasta 200g,Abarrotes,S02,Mérida Norte,Comercializadora Peninsular,30,0.0,126,15.12,7.0,453.6,210.0
2023-09-08,P017,Sopa Pasta 200g,Abarrotes,S01,Mérida Centro,Grupo Abasto del Sur,18,241.0,293,14.91,7.0,268.38,126.0
2023-06-04,P029,Desodorante Spray 150ml,HIGIENE,S03,Cancún,,3,,1354,69.92,35.0,209.76,105.0
2024-06-17,P024,Mantequilla 90g,Lácteos,S02,Mérida Norte,Distribuidora Norte S.A.,1,0.0,498,33.72,18.0,33.72,18.0
2023-04-27,P030,Toallas Húmedas 40pz,Higiene,S03,Cancún,Distribuidora Norte S.A.,2,0.0,342,54.08,,108.16,54.0
2024-05-02,P015,Azúcar Blanca 1kg,Abarrotes,S03,Cancún,Proveedor Central del Caribe,7,0.0,234,28.5,14.0,199.5,98.0
2024-02-13,P030,Toallas Húmedas 40pz,Higiene,S05,PLAYA DEL CARMEN,Grupo Abasto del Sur,4,0.0,610,53.96,27.0,215.84,108.0
2023-05-22,P012,Frijol Negro 1kg,Abarrotes,S05,Playa del Carmen,Comercializadora Peninsular,16,0.0,46,37.55,20.0,600.8,320.0
2024-06-17,P013,Aceite Vegetal 1L,Abarrotes,S01,Mérida Centro,Logística Maya S.A.,5,0.0,291,53.5,28.0,267.5,140.0
2023-05-27,P001,Agua Mineral 1L,Bebidas,S02,Mérida Norte,Comercializadora Peninsular,20,0.0,77,18.24,8.0,364.8,160.0
2023-12-14,P017,Sopa Pasta 200g,Abarrotes,S02,Mérida Norte,Comercializadora Peninsular,34,241.0,284,14.53,7.0,494.02,238.0
2023-07-14,P017,Sopa Pasta 200g,Abarrotes,S05,Playa del Carmen,Logística Maya S.A.,19,0.0,147,14.77,7.0,280.63,133.0
2024-04-14,P004,Agua Sabor Limón 600ml,Bebidas,S03,Cancún,Grupo Abasto del Sur,11,0.0,409,15.52,7.5,170.72,82.5
2024-06-01,P022,Yogurt Natural 1kg,Lácteos,S04,Cancún Centro,Proveedor Central del Caribe,7,0.0,100,51.41,26.0,359.87,182.0
2023-05-04,P008,Cloro Blanqueador 1L,Limpieza,S04,Cancún Centro,Grupo Abasto del Sur,6,0.0,479,27.87,12.0,167.22,72.0
2024-04-05,P008,Cloro Blanqueador 1L,Limpieza,S01,Mérida Centro,Grupo Abasto del Sur,7,0.0,1040,27.67,12.0,193.69,84.0
2023-07-06,P027,Pasta Dental 100ml,Higiene,S05,Playa del Carmen,Proveedor Central del Caribe,20,0.0,191,45.75,22.0,915.0,440.0
2023-11-23,P018,Café Molido 250g,Abarrotes,S03,Cancún,Comercializadora Peninsular,21,0.0,153,83.83,42.0,1760.43,882.0
2024-02-24,P011,Arroz Largo 1kg,Abarrotes,S01,Mérida Centro,Comercializadora Peninsular,41,0.0,178,31.48,18.0,1290.68,738.0
2023-09-26,P010,Esponja Cocina Pack 3,Limpieza,S05,Playa del Carmen,Logística Maya S.A.,11,123.0,210,33.99,15.0,373.89,165.0
2023-05-30,P007,Jabón Multiusos 500ml,Limpieza,S05,Playa del Carmen,Proveedor Central del Caribe,7,0.0,69,41.11,19.0,287.77,133.0
2023-03-07,P002,Refresco Cola 600ml,Bebidas,S05,Playa del Carmen,Logística Maya S.A.,44,0.0,73,21.52,10.5,946.88,462.0
2024-06-17,P016,Atún Lata 140g,Abarrotes,S03,Cancún,Distribuidora Norte S.A.,32,0.0,326,23.21,11.0,742.72,352.0
2023-05-09,P025,Papel Higiénico 4-pack,higiene,S02,Mérida Norte,Distribuidora Norte S.A.,40,0.0,95,62.53,30.0,2501.2,1200.0
2023-07-23,P015,Azúcar Blanca 1kg,Abarrotes,S04,Cancún Centro,Comercializadora Peninsular,14,0.0,426,27.2,14.0,380.8,196.0
2023-04-21,P008,Cloro Blanqueador 1L,Limpieza,S04,Cancún Centro,Grupo Abasto del Sur,8,0.0,428,28.2,12.0,225.6,96.0
2024-05-24,P028,Jabón de Baño Pack 3,Higiene,S03,CancÚN,Comercializadora Peninsular,21,0.0,180,46.88,23.0,984.48,483.0
2023-12-16,P015,Azúcar Blanca 1kg,Abarrotes,S05,Playa del Carmen,Logística Maya S.A.,13,0.0,191,27.73,14.0,360.49,182.0
2024-04-22,P008,Cloro Blanqueador 1L,Limpieza,S03,Cancún,Comercializadora Peninsular,5,0.0,872,28.29,12.0,141.45,60.0
2023-12-09T00:00,P028,Jabón de Baño Pack 3,Higiene,S02,Mérida Norte,Logística Maya S.A.,18,0.0,45,47.5,23.0,855.0,414.0
2023-12-05,P007,Jabón Multiusos 500ml,Limpieza,S03,Cancún,Proveedor Central del Caribe,14,0.0,142,40.89,19.0,572.46,266.0
2023-02-26,P012,Frijol Negro 1kg,Abarrotes,S02,merida norte,Grupo Abasto del Sur,18,0.0,53,37.74,20.0,679.32,360.0
2023-12-18,P013,Aceite Vegetal 1L,Abarrotes,S04,Cancún Centro,Logística Maya S.A.,8,0.0,85,55.7,28.0,445.6,224.0
2023-08-23,P030,Toallas Húmedas 40pz,Higiene,S04,Cancún Centro,,1,0.0,773,54.98,27.0,54.98,27.0
2023-07-23,P011,Arroz Largo 1kg,Abarrotes,S04,Cancún Centro,Logística Maya S.A.,47,0.0,239,31.71,18.0,1490.37,846.0
2023-11-09,P025,Papel Higiénico 4-pack,Higiene,S03,Cancún,Distribuidora Norte S.A.,23,239.0,305,61.9,30.0,1423.7,690.0
2023-12-12,P009,Suavizante Ropa 1L,Limpieza,S03,Cancún,Comercializadora Peninsular,6,0.0,684,64.63,30.0,387.78,180.0
2023-10-10,P022,Yogurt Natural 1kg,Lácteos,S03,Cancún,Distribuidora Norte S.A.,20,0.0,114,50.87,26.0,1017.4,520.0
2023-07-20,P015,Azúcar Blanca 1kg,Abarrotes,S01,Mérida Centro,Distribuidora Norte S.A.,12,0.0,81,27.28,14.0,327.36,168.0
2023-07-23,P011,Arroz Largo 1kg,Abarrotes,S02,Mérida Norte,Proveedor Central del Caribe,23,54.0,266,30.93,18.0,711.39,414.0
2024-04-28,P008,Cloro Blanqueador 1L,Limpieza,S03,Cancún,Comercializadora Peninsular,6,0.0,958,28.3,12.0,169.8,72.0
2023-09-13,P020,Leche Entera 1L,Lácteos,S05,Playa del Carmen,Grupo Abasto del Sur,34,0.0,193,26.09,14.0,887.06,476.0
2023-02-27,P007,Jabón Multiusos 500ml,Limpieza,S03,Cancún,Proveedor Central del Caribe,21,81.0,138,41.63,19.0,874.23,399.0
2024-05-10,P007,Jabón Multiusos 500ml,Limpieza,S05,Playa del Carmen,Proveedor Central del Caribe,15,0.0,111,42.66,19.0,639.9,285.0
2023-03-21,P025,Papel Higiénico 4-pack,Higiene,S03,Cancún,Distribuidora Norte S.A.,42,0.0,103,61.15,30.0,2568.3,1260.0
2023-12-12,P005,Cerveza Lata 355ml,Bebidas,S01,Mérida Centro,Distribuidora Norte S.A.,68,175.0,192,28.55,14.0,1941.4,952.0
2023-10-15,P018,Café Molido 250g,Abarrote,S04,Cancún Centro,Comercializadora Peninsular,9,0.0,173,81.62,42.0,734.58,378.0
2024-02-15,P025,Papel Higiénico 4-pack,Higiene Personal,S05,Playa del Carmen,Comercializadora Peninsular,33,0.0,189,62.68,30.0,2068.44,990.0
2024-03-29,P025,Papel Higiénico 4-pack,Higiene,S04,Cancún Centro,Distribuidora Norte S.A.,51,194.0,202,62.23,30.0,3173.73,1530.0
2023-09,P016,Atún Lata 140g,Abarrotes,S04,cancun centro,Logística Maya S.A.,36,0.0,162,24.2,11.0,871.2,396.0
2023-09-27,P001,Agua Mineral 1L,Bebidas,S02,Mérida Norte,Comercializadora Peninsular,35,,187,18.3,8.0,640.5,280.0
2023-04-22,P027,Pasta Dental 100ml,Higiene,S01,Mérida Centro,Proveedor Central del Caribe,12,0.0,120,44.61,22.0,535.32,264.0
2023-06-12T00:00,P005,Cerveza Lata 355ml,Bebidas,S05,Playa del Carmen,Grupo Abasto del Sur,70,70.0,120,28.47,14.0,1992.9,980.0
2023-01-24,P027,Pasta Dental 100ml,Higiene,S03,Cancún,Logística Maya S.A.,13,0.0,296,45.75,22.0,594.75,286.0
2023-02-04,P016,Atún Lata 140g,Abarrotes,S05,Playa del Carmen,Proveedor Central del Caribe,20,201.0,248,23.13,11.0,462.6,220.0
2023-06-21,P007,Jabón Multiusos 500ml,Limpieza ,S05,Playa del Carmen,Proveedor Central del Caribe,21,0.0,80,42.16,19.0,885.36,399.0
2024-02-23,P022,Yogurt Natural 1kg,Lácteos,S01,Mérida Centro,Grupo Abasto del Sur,6,,192,51.4,26.0,308.4,156.0
2023-03-08,P027,Pasta Dental 100ml,Higiene,S04,Cancún Centro,Distribuidora Norte S.A.,7,0.0,228,44.2,,309.4,154.0
2023-05-30,P006,Detergente Líquido 1L,Limpieza,S03,Cancún,Proveedor Central del Caribe,19,77.0,382,75.57,35.0,1435.83,665.0
2023-01-30,P022,Yogurt Natural 1kg,Lácteos,S01,Mérida Centro,Grupo Abasto del Sur,14,0.0,99,50.48,26.0,706.72,364.0
2023-05-09,P030,Toallas Húmedas 40pz,Higiene,S05,Playa del Carmen,Grupo Abasto del Sur,4,0.0,586,54.13,27.0,216.52,108.0
2023-11-13,P006,Detergente Líquido 1L,Limpieza,S05,Playa del Carmen,Distribuidora Norte S.A.,19,0.0,155,72.46,35.0,1376.74,665.0
2023-04-22,P025,Papel Higiénico 4-pack,Higiene,S01,Mérida Centro,Grupo Abasto del Sur,18,0.0,220,62.43,30.0,1123.74,540.0
2023-01-13,P016,Atún Lata 140g,Abarrotes,S03,Cancún,Distribuidora Norte S.A.,29,,181,24.21,11.0,702.09,319.0
2023-02-08,P016,Atún Lata 140g,Abarrotes,S01,Mérida Centro,Comercializadora Peninsular,21,0.0,167,23.15,11.0,486.15,231.0
2023-06-23,P020,Leche Entera 1L,Lácteos,S03,Cancún,Grupo Abasto del Sur,44,0.0,264,25.83,14.0,1136.52,616.0
2024-03-16,P015,Azúcar Blanca 1kg,Abarrotes,S03,Cancún,Proveedor Central del Caribe,14,59.0,199,27.39,14.0,383.46,196.0
2023-09-30,P004,Agua Sabor Limón 600ml,Bebidas,S01,Mérida Centro,Proveedor Central del Caribe,20,0.0,127,15.99,7.5,319.8,150.0
2023-11-16,P008,Cloro Blanqueador 1L,Limpieza,S03,Cancún,Comercializadora Peninsular,6,0.0,557,27.0,12.0,162.0,72.0
2023-01-08,P022,Yogurt Natural 1kg,Lácteos,S01,Mérida Centro,Grupo Abasto del Sur,22,0.0,137,52.81,26.0,1161.82,572.0
2024-01-30,P008,Cloro Blanqueador 1L,Limpieza,S01,Mérida Centro,Grupo Abasto del Sur,1,0.0,1080,27.15,12.0,27.15,12.0
2024-05-02,P017,Sopa Pasta 200g,Abarrotes,S03,Cancún,Comercializadora Peninsular,34,0.0,81,14.53,7.0,494.02,238.0
2024-01-05,P017,Sopa Pasta 200g,Abarrotes,S01,Mérida Centro,Grupo Abasto del Sur,26,89.0,355,15.13,7.0,393.38,182.0
2023-04-13,P002,Refresco Cola 600ml,Bebidas,S05,Playa del Carmen,Logística Maya S.A.,22,0.0,95,22.39,10.5,492.58,231.0
2024-01-19,P002,Refresco Cola 600ml,Bebidas,S05,playa del carmen,Logística Maya S.A.,49,0.0,186,21.64,10.5,1060.36,514.5
2023-08-26,P021,Queso Manchego 400g,Lácteos,S01,Mérida Centro,Distribuidora Norte S.A.,13,0.0,154,95.88,50.0,1246.44,650.0
2024-05-12,P005,Cerveza Lata 355ml,Bebidas,S02,Mérida Norte,Comercializadora Peninsular,55,274.0,285,27.49,14.0,1511.95,770.0
2023-05-12,P003,Jugo Naranja 1L,Bebidas,S04,Cancún Centro,Proveedor Central del Caribe,21,0.0,114,35.69,16.0,749.49,336.0
2024-06-19,P003,Jugo Naranja 1L,Bebida,S02,Mérida Norte,Grupo Abasto del Sur,18,0.0,74,33.78,16.0,608.04,288.0
2023-01-31,P017,Sopa Pasta 200g,Abarrotes,S02,Mérida Norte,Comercializadora Peninsular,42,0.0,122,14.79,7.0,621.18,294.0
2024-01-01,P004,Agua Sabor Limón 600ml,Bebidas,S04,Cancún Centro,Proveedor Central del Caribe,14,0.0,98,16.12,7.5,225.68,105.0
2023-12-01,P016,Atún Lata 140g,Abarrotes,S01,Mérida Centro,Comercializadora Peninsular,79,0.0,152,23.31,11.0,1841.49,869.0
2023-06-26,P020,Leche Entera 1L,Lácteos,S03,Cancún,Grupo Abasto del Sur,26,0.0,186,25.4,14.0,660.4,364.0
2024-03-23,P021,Queso Manchego 400g,Lácteos,S03,cancun,Distribuidora Norte S.A.,9,0.0,196,96.29,50.0,866.61,450.0
2023-06-08,P001,Agua Mineral 1L,Bebidas,S04,Cancún Centro,Proveedor Central del Caribe,48,0.0,247,18.56,8.0,890.88,384.0
2023-08-30,P026,Shampoo 400ml,Higiene,S05,playa del carmen,Distribuidora Norte S.A.,20,0.0,138,76.79,38.0,1535.8,760.0
2023-03-22,P029,Desodorante Spray 150ml,Higiene,S05,Playa del Carmen,Comercializadora Peninsular,3,0.0,379,71.64,35.0,214.92,105.0
2023-05-22,P018,Café Molido 250g,Abarrotes,S02,Mérida Norte,Distribuidora Norte S.A.,16,0.0,85,86.19,42.0,1379.04,672.0
2023-04-23,P025,Papel Higiénico 4-pack,Higiene,S01,Mérida Centro,Grupo Abasto del Sur,44,0.0,176,61.74,30.0,2716.56,1320.0
2023-02-05,P018,Café Molido 250g,Abarrotes,S02,Mérida Norte,Distribuidora Norte S.A.,20,0.0,68,82.52,42.0,1650.4,840.0
2024-02-17,P017,Sopa Pasta 200g,Abarrotes,S02,Mérida Norte,Comercializadora Peninsular,58,81.0,356,15.02,7.0,871.16,406.0
2023-10-11,P012,Frijol Negro 1kg,Abarrotes,S04,Cancún Centro,Distribuidora Norte S.A.,14,108.0,292,37.02,20.0,518.28,280.0
2024-06-08,P025,Papel Higiénico 4-pack,Higiene Personal,S05,Playa del Carmen,Comercializadora Peninsular,18,0.0,188,60.2,30.0,1083.6,540.0
2023-01-16,P005,Cerveza Lata 355ml,Bebidas,S02,Mérida Norte,Comercializadora Peninsular,41,0.0,67,27.27,14.0,1118.07,574.0
2023-10-08,P002,Refresco Cola 600ml,bebidas,S01,Mérida Centro,Proveedor Central del Caribe,59,0.0,135,21.87,10.5,1290.33,619.5
2024-05-15,P010,Esponja Cocina Pack 3,Limpieza,S01,Mérida Centro,Comercializadora Peninsular,20,0.0,528,34.78,15.0,695.6,300.0
2023-07-26,P010,Esponja Cocina Pack 3,Limpieza,S05,Playa del Carmen,Logística Maya S.A.,13,0.0,247,34.74,15.0,451.62,195.0
2023-03-26,P023,Crema Ácida 200g,Lácteos,S05,Playa del Carmen,Grupo Abasto del Sur,6,,294,31.3,16.0,187.8,96.0
2024-02-15,P011,Arroz Largo 1kg,Abarrotes,S01,Mérida Centro,Comercializadora Peninsular,21,0.0,270,32.04,18.0,672.84,378.0
2023-12-29,P017,Sopa Pasta 200g,Abarrotes,S03,Cancún,Comercializadora Peninsular,49,0.0,119,15.17,7.0,743.33,343.0
2024-04-26,P013,Aceite Vegetal 1L,abarrotes,S03,Cancún,Distribuidora Norte S.A.,21,0.0,143,54.86,28.0,1152.06,588.0
2023-11-28,P005,Cerveza Lata 355ml,Bebidas,S04,Cancún Centro,Proveedor Central del Caribe,48,0.0,148,27.37,14.0,1313.76,672.0
2023-08-03,P009,Suavizante Ropa 1L,Limpieza,S03,Cancún,Comercializadora Peninsular,5,0.0,823,63.22,30.0,316.1,150.0
2024-06-11,P025,Papel Higiénico 4-pack,Higiene,S01,Mérida Centro,Grupo Abasto del Sur,42,0.0,157,61.59,30.0,2586.78,1260.0
2024-01-17,P005,Cerveza Lata 355ml,Bebida,S04,Cancún Centro,Proveedor Central del Caribe,50,0.0,233,27.43,14.0,1371.5,700.0
2024-04-18,P006,Detergente Líquido 1L,Limpieza,S03,Cancún,Proveedor Central del Caribe,8,0.0,86,75.27,35.0,602.16,280.0
2024-02-19,P029,Desodorante Spray 150ml,Higiene,S03,Cancún,Proveedor Central del Caribe,6,0.0,1589,69.33,35.0,415.98,210.0
2023-10-10,P026,Shampoo 400ml,Higiene,S02,Mérida Norte,Distribuidora Norte S.A.,21,0.0,96,77.94,38.0,1636.74,798.0
2023-07-29,P007,Jabón Multiusos 500ml,Limpieza,S04,Cancún Centro,Logística Maya S.A.,13,0.0,166,42.57,19.0,553.41,247.0
2024-06-16,P005,Cerveza Lata 355ml,Bebidas,S01,Mérida Centro,Distribuidora Norte S.A.,67,0.0,100,28.1,14.0,1882.7,938.0
2023-09-18,P002,Refresco Cola 600ml,Bebidas,S04,Cancún Centro,Grupo Abasto del Sur,51,0.0,106,22.18,10.5,1131.18,535.5
2023-09-12,P017,Sopa Pasta 200g,Abarrotes,S02,Mérida Norte,Comercializadora Peninsular,28,0.0,78,14.55,7.0,407.4,196.0
2023-02-14,P011,Arroz Largo 1kg,Abarrotes,S01,Mérida Centro,Comercializadora Peninsular,52,0.0,6,31.9,18.0,1658.8,936.0
2024-06-28,P005,Cerveza Lata 355ml,Bebidas,S05,Playa del Carmen,Grupo Abasto del Sur,63,0.0,209,27.74,14.0,1747.62,882.0
2024-01-25,P005,Cerveza Lata 355ml,Bebidas,S02,Mérida Norte,Comercializadora Peninsular,61,0.0,147,28.54,14.0,1740.94,854.0
2024-02-21,P015,Azúcar Blanca 1kg,Abarrotes,S01,Mérida Centro,Distribuidora Norte S.A.,21,0.0,171,26.98,14.0,566.58,294.0
2023-05-18,P005,Cerveza Lata 355ml,Bebidas,S04,cancun centro,Proveedor Central del Caribe,45,74.0,210,28.14,14.0,1266.3,630.0
2023-04-01,P009,Suavizante Ropa 1L,Limpieza,S02,Mérida Norte,Logística Maya S.A.,5,0.0,850,63.91,30.0,319.55,150.0
2024-03-08,P023,Crema Ácida 200g,Lácteos,S03,Cancún,Proveedor Central del Caribe,6,0.0,856,31.63,16.0,189.78,96.0
2024-02-16,P011,Arroz Largo 1kg,Abarrotes,S04,Cancún Centro,Logística Maya S.A.,44,0.0,135,31.38,18.0,1380.72,792.0
2024-05-11,P001,Agua Mineral 1L,Bebidas,S04,Cancún Centro,Proveedor Central del Caribe,58,0.0,177,17.82,8.0,1033.56,464.0
