fecha,campana_id,canal,tipo_campana,objetivo,audiencia,impresiones,clics,ctr,cpc_mxn,gasto_mxn,conversiones,valor_conv_mxn,roas,dia_semana
2024-11-05,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,6838,172,0.02515,5.24,904.52,1,458.06,0.51,Tuesday
2024-05-03,FB-AWA-002,Facebook,Awareness,Alcance,Lookalike 1% compradores anteriores,10742,218,0.02029,4.04,884.41,2,1317.94,1.49,Friday
2024-07-30,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,821,48,0.05842,14.11,679.86,1,804.33,1.18,Tuesday
2024-05-20,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,796,90,0.113,15.16,1374.32,6,3040.6,2.21,Monday
2024-05-31,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",3766,165,0.04381,7.13,1178.33,6,3047.66,2.59,Friday
2024-07-28,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,16446,150,0.00912,3.4,511.0,0,0.0,0.0,Sunday
2024-01-24,FB-CVR-001,Facebook,Conversion,Compras,Retargeting carrito abandonado,1885,147,0.07797,13.02,1915.24,16,8356.43,4.36,Wednesday
2024-10-21,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,649,43,0.0662,17.95,788.43,1,830.72,1.05,Monday
2024-07-24,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",4233,92,0.02173,5.62,522.28,1,454.87,0.87,Wednesday
2024-09-27,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,14448,155,0.01073,3.15,491.43,1,796.22,1.62,Friday
2024-03-16,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,536,39,0.07266,17.95,715.63,2,1068.61,1.49,Saturday
2024-11-22,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,1606,76,0.04732,12.05,926.46,3,1759.39,1.9,Friday
2024-04-26,GG-YTB-001,Google,YouTube,Vistas,"Canal: wellness, yoga, fitness",6797,212,0.03119,4.88,1038.27,4,2730.45,2.63,Friday
2024-08-06,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,415,35,0.08423,16.73,599.1,1,580.43,0.97,Tuesday
2024-08-04,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",3236,76,0.02348,7.45,572.68,0,0.0,0.0,Sunday
2024-04-12,FB-AWA-002,Facebook,Awareness,Alcance,Lookalike 1% compradores anteriores,7916,165,0.02084,4.32,716.62,1,788.65,1.1,Friday
2024-07-28,FB-CVR-001,Facebook,Conversion,Compras,Retargeting carrito abandonado,1605,51,0.03176,12.38,639.73,2,1530.0,2.39,Sunday
2024-08-24,FB-AWA-002,Facebook,Awareness,Alcance,Lookalike 1% compradores anteriores,8868,90,0.01015,4.9,444.39,0,0.0,0.0,Saturday
2024-08-30,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,490,34,0.0693,18.1,628.18,0,0.0,0.0,Friday
2024-12-22,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,18474,86,0.00466,3.03,261.38,0,0.0,0.0,Sunday
2024-11-06,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,562,36,0.06402,18.34,672.86,1,536.08,0.8,Wednesday
2024-02-25,GG-YTB-001,Google,YouTube,Vistas,"Canal: wellness, yoga, fitness",5174,131,0.02532,5.87,773.49,1,609.61,0.79,Sunday
2024-11-05,FB-CVR-001,Facebook,Conversion,Compras,Retargeting carrito abandonado,2124,96,0.04518,10.76,1037.37,6,3619.49,3.49,Tuesday
2024-03-01,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,12979,174,0.01341,4.62,806.41,0,0.0,0.0,Friday
2024-06-04,FB-AWA-002,Facebook,Awareness,Alcance,Lookalike 1% compradores anteriores,8479,130,0.01533,5.71,746.34,1,625.1,0.84,Tuesday
2024-10-25,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,518,34,0.0656,17.41,602.37,2,930.69,1.55,Friday
22/05/2024,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,424,49,0.11543,18.5,919.15,3,1976.27,2.15,Wednesday
2024-09-03,GG-DSP-002,Google Ads,Display,Impresiones,Remarketing sitio web 7 días,16029,195,0.01217,3.63,709.12,2,1165.38,1.64,Tuesday
2024-08-03,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,427,27,0.06318,17.72,487.82,0,0.0,0.0,Saturday
2024-11-02,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,377,32,0.08477,17.37,559.08,1,797.33,1.43,Saturday
2024-10-04,FB-CVR-001,Facebook,Conversion,Compras,Retargeting carrito abandonado,2212,104,0.047,10.27,1073.0,4,2890.8,2.69,Friday
2024-08-11,FB-AWA-002,Facebook,Awareness,Alcance,Lookalike 1% compradores anteriores,9024,72,0.00798,5.08,369.29,0,0.0,0.0,Sunday
2024-06-10,GG-DSP-002,Google,Display,Impresiones,,13427,163,0.01214,3.74,611.91,1,655.05,1.07,Monday
2024-11-02,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,1282,60,0.04678,14.38,866.37,2,1238.74,1.43,Saturday
2024-01-07,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,11972,235,0.01963,4.54,1069.69,2,1616.91,1.51,Sunday
2024-05-20,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,443,54,0.12168,17.13,930.54,2,626.48,0.67,Monday
2024-02-15,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,21684,246,0.01134,2.35,578.36,2,1023.29,1.77,Thursday
2024-05-23,FB-CVR-001,FB,Conversion,Compras,Retargeting carrito abandonado,3619,169,0.04669,9.06,1530.98,11,9037.78,5.9,Thursday
2024-06-30,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,3407,138,0.0405,7.43,1030.06,3,1960.97,1.9,Sunday
2024-03-16,FB-AWA-002,Facebook,Awareness,Alcance,Lookalike 1% compradores anteriores,8116,113,0.01392,4.68,531.05,0,0.0,0.0,Saturday
2024-03-16,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,9042,127,0.01404,5.08,646.89,1,631.99,0.98,Saturday
2024-05-30,FB-AWA-002,Facebook,Awareness,Alcance,Lookalike 1% compradores anteriores,7942,193,0.0243,3.89,750.74,1,549.89,0.73,Thursday
2024-07-20,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",4074,65,0.01595,7.31,475.14,1,633.98,1.33,Saturday
2024-09-16,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,437,37,0.08457,20.26,765.54,2,1418.44,1.85,Monday
2024-07-02,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,16459,128,0.00778,2.86,366.55,0,0.0,0.0,Tuesday
2024-07-02,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,655,31,0.04732,20.87,657.51,0,0.0,0.0,Tuesday
2024-07-07,FB-CVR-002,FACEBOOK,Conversion,Compras,Lookalike 3% suscriptores activos,1491,45,0.03018,11.43,516.14,0,0.0,0.0,Sunday
2024-05-05,GG-YTB-001,Google,YouTube,Vistas,"Canal: wellness, yoga, fitness",6470,123,0.01901,6.9,849.34,1,320.93,0.38,Sunday
2024-08-20,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,13292,109,0.0082,3.48,380.42,0,0.0,0.0,Tuesday
2024-10-12,GG-DSP-001,Google,Display,Impresiones,,12809,119,0.00929,3.41,408.66,1,637.85,1.56,Saturday
2024-12-02,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,18944,104,0.00549,3.07,321.01,0,0.0,0.0,Monday
2024-05-08,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,2428,156,0.06425,9.5,1488.55,11,9314.08,6.26,Wednesday
2024-11-16,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,444,25,0.05627,17.72,453.35,0,0.0,0.0,Saturday
2024-12-17,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",3235,62,0.01916,7.3,456.35,0,0.0,0.0,Tuesday
2024-09-27,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,362,35,0.09662,17.52,615.12,1,805.58,1.31,Friday
2024-05-03,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",4384,195,0.04448,5.88,1149.14,4,2809.63,2.44,Friday
2024-12-09,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,11089,68,0.00613,3.39,230.97,0,0.0,0.0,Monday
2024-02-24,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,386,34,0.08787,15.06,515.54,2,1146.88,2.22,Saturday
2024-04-25,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,8934,214,0.02395,5.37,1151.37,5,3316.98,2.88,Thursday
2024-06-25,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",4236,195,0.04603,5.57,1091.67,5,2690.44,2.46,Tuesday
2024-07-31,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,524,37,0.07052,16.98,635.05,1,585.8,0.92,Wednesday
2024-04-22,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,4085,191,0.04675,6.38,1220.62,6,5255.5,4.31,Monday
2024-03-18,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,2290,103,0.04497,10.61,1093.81,5,3545.73,3.24,Monday
2024-02-01,FB-CVR-001,Facebook,Conversion,Compras,Retargeting carrito abandonado,1975,101,0.05113,13.06,1324.65,7,3485.94,2.63,Thursday
2024-05-08,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,4694,196,0.04175,6.43,1265.6,6,4362.77,3.45,Wednesday
2024-11-25,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,579,48,0.0828,20.51,1001.28,1,596.76,0.6,Monday
2024-01-29,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,7272,232,0.0319,5.4,1256.53,2,1104.28,0.88,Monday
2024-06-16,FB-CVR-001,Facebook,Conversion,Compras,Retargeting carrito abandonado,2044,111,0.05429,10.52,1168.97,5,3758.29,3.22,Sunday
2024-09-08,FB-AWA-002,Facebook,Awareness,Alcance,Lookalike 1% compradores anteriores,7365,116,0.01575,4.08,476.82,0,0.0,0.0,Sunday
2024-03-07,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,1682,90,0.05348,12.64,1150.09,4,2697.09,2.35,Thursday
2024-07-21,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,450,19,0.04219,20.97,417.45,0,0.0,0.0,Sunday
2024-03-10,GG-YTB-001,Google,YouTube,Vistas,"Canal: wellness, yoga, fitness",5141,126,0.02451,5.19,658.09,1,417.11,0.63,Sunday
2024-09-01,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",2565,88,0.0343,7.01,617.62,2,1715.51,2.78,Sunday
2024-03-28,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,441,33,0.07472,22.07,743.01,1,753.34,1.01,Thursday
2024-11-16,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,14067,133,0.00945,2.73,363.4,1,569.58,1.57,Saturday
2024-06-23,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,302,34,0.11229,17.01,593.1,1,604.3,1.02,Sunday
2024-04-21,FB-AWA-002,Facebook,Awareness,Alcance,Lookalike 1% compradores anteriores,12506,186,0.01487,3.89,726.15,1,554.81,0.76,Sunday
2024-01-27,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,438,60,0.13673,19.35,1176.56,6,4556.35,3.87,Saturday
2024-09-21,FB-CVR-001,Facebook,Conversion,Compras,Retargeting carrito abandonado,1628,81,0.04975,11.76,953.41,3,1428.25,1.5,Saturday
2024-05-30,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",4708,134,0.02846,6.62,887.28,4,1868.62,2.11,Thursday
2024-07-23,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,1181,50,0.04231,13.46,680.49,1,610.57,0.9,Tuesday
2024-04-20,FB-CVR-001,Facebook,Conversion,Compras,Retargeting carrito abandonado,1409,73,0.05178,15.8,1154.27,5,2936.11,2.54,Saturday
2024-02-19,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",4110,147,0.03576,6.82,1005.1,3,2712.16,2.7,Monday
2024-08-31,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,403,29,0.07184,17.92,527.33,1,778.82,1.48,Saturday
2024-09-24,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,4818,152,0.03154,6.98,1064.29,3,2313.81,2.17,Tuesday
2024-01-20,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,412,48,0.11641,17.79,861.38,5,3560.32,4.13,Saturday
2024-03-06,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,2157,91,0.04219,13.45,1231.68,5,3065.18,2.49,Wednesday
2024-11-15,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,4136,127,0.0307,6.33,809.5,3,2007.55,2.48,Friday
2024-02-27,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,420,36,0.08568,18.85,692.85,1,582.41,0.84,Tuesday
2024-01-16,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,13812,242,0.01752,3.33,807.43,4,3906.63,4.84,Tuesday
2024-07-17,FB-AWA-002,Facebook,Awareness,Alcance,,10159,93,,4.92,461.32,0,0.0,0.0,Wednesday
2024-12-13,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,18467,113,0.00612,2.45,277.9,0,0.0,0.0,Friday
2024-04-19,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",2917,124,0.0425,7.75,962.12,3,2573.31,2.67,Friday
2024-09-08,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,13852,166,0.01198,3.39,564.55,1,726.87,1.29,Sunday
2024-02-06,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,1959,102,0.05205,10.86,1109.65,6,2053.73,1.85,Tuesday
2024-10-20,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,8567,110,0.01284,5.06,560.94,0,0.0,0.0,Sunday
2024-03-09,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,631,41,0.06492,21.39,885.56,2,1120.3,1.27,Saturday
2024-07-12,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,574,35,0.06088,17.71,626.19,1,860.81,1.37,Friday
2024-04-01,GG-DSP-001,google,Display,Impresiones,Afinidad: bienestar y fitness,13410,184,0.01372,3.48,643.21,1,542.91,0.84,Monday
2024-12-10,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,10424,105,0.01007,4.32,455.19,0,0.0,0.0,Tuesday
2024-05-27,GG-SRC-002,GOOGLE,Search,Clics,Intención: meditacion guiada online,570,67,0.11741,16.31,1097.23,4,2129.73,1.94,Monday
2024-04-16,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,17432,252,0.01446,2.55,644.44,3,2348.44,3.64,Tuesday
2024-10-17,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,407,32,0.07849,20.51,657.76,1,611.52,0.93,Thursday
2024-02-02,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,1960,103,0.05254,9.83,1022.65,7,4643.78,4.54,Friday
2024-05-04,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,19261,206,0.0107,3.02,621.91,2,1736.21,2.79,Saturday
2024-12-21,FB-CVR-001,Facebook,Conversion,,,3242,63,,9.5,603.25,2,1395.31,2.31,Saturday
2024-04-03,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,428,41,0.0956,17.46,722.74,1,517.13,0.72,Wednesday
2024-07-26,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,5181,83,0.01602,6.31,527.69,1,759.43,1.44,Friday
2024-01-19,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",3797,227,0.05978,6.85,1556.01,7,5344.23,3.43,Friday
2024-03-10,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,1551,65,0.04191,11.82,770.83,3,1372.79,1.78,Sunday
2024-11-19,FB-CVR-002,Facebook,Conversion,,,2228,83,,11.95,1000.21,3,2052.06,2.05,Tuesday
2024-07-27,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,4160,74,0.01779,7.03,521.01,1,796.04,1.53,Saturday
2024-09-04,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,17811,200,0.01123,3.51,703.89,2,1475.19,2.1,Wednesday
2024-05-30,GG-YTB-001,Google,YouTube,Vistas,"Canal: wellness, yoga, fitness",5892,150,0.02545,6.41,965.59,3,2021.7,2.09,Thursday
2024-01-21,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",3094,151,0.04879,7.51,1138.13,6,4046.66,3.56,Sunday
2024-05-05,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,1302,89,0.06832,10.88,973.83,5,2922.51,3.0,Sunday
2024-06-10,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,512,44,0.08584,20.89,932.57,2,1497.2,1.61,Monday
2024-01-25,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,319,40,0.12532,19.37,777.94,2,1359.59,1.75,Thursday
2024-08-31,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",3392,97,0.02859,6.61,646.48,1,749.52,1.16,Saturday
2024-04-16,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,4556,165,0.03621,6.03,995.22,4,2460.8,2.47,Tuesday
2024-02-03,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,13267,150,0.01131,3.5,528.31,0,0.0,0.0,Saturday
2024-11-26,FB-CVR-001,Facebook,Conversion,Compras,Retargeting carrito abandonado,1776,80,0.04504,11.07,893.5,4,2289.15,2.56,Tuesday
2024-04-25,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,544,68,0.125,18.07,1241.23,5,3232.24,2.6,Thursday
2024-11-24,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,751,47,0.06258,16.07,770.38,2,1116.58,1.45,Sunday
2024-10-01,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,17006,184,0.01082,3.0,553.44,1,517.99,0.94,Tuesday
2024-05-24,FB-CVR-001,Facebook,Conversion,,,1336,115,,13.16,1516.48,12,9520.67,6.28,Friday
2024-02-24,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,448,32,0.07133,17.58,577.78,2,1480.88,2.56,Saturday
2024-05-25,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,419,36,0.08579,19.05,694.61,1,620.05,0.89,Saturday
2024-09-04,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,10491,106,0.0101,4.09,436.34,1,759.87,1.74,Wednesday
2024-12-03,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",3164,56,0.01769,7.62,427.31,0,0.0,0.0,Tuesday
2024-10-14,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,18848,175,0.00928,3.2,560.39,1,565.6,1.01,Monday
2024-08-08,FB-CVR-001,Facebook,Conversion,Compras,Retargeting carrito abandonado,1916,92,0.04801,10.87,1007.02,3,1380.12,1.37,Thursday
2024-08-30,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,478,32,0.06682,17.78,571.01,1,466.36,0.82,Friday
2024-12-30,FB-CVR-001,Facebook,Conversion,Compras,Retargeting carrito abandonado,2164,43,0.01986,12.35,539.84,1,637.07,1.18,Monday
2024-12-18,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,17785,89,0.005,3.43,308.02,0,0.0,0.0,Wednesday
2024-11-10,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,15914,139,0.00873,3.41,476.45,1,775.92,1.63,Sunday
2024-03-30,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,16393,105,0.0064,3.98,419.38,0,0.0,0.0,Saturday
2024-10-02,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",2502,95,0.03797,7.97,758.9,1,469.44,0.62,Wednesday
2024-11-16,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,1614,57,0.0353,13.45,775.85,2,1210.23,1.56,Saturday
2024-08-10,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,604,35,0.05787,16.49,592.86,1,782.36,1.32,Saturday
2024-10-03,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,3030,109,0.03596,10.49,1150.13,4,2927.36,2.55,Thursday
2024-08-23,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,775,53,0.06832,17.7,952.07,1,656.48,0.69,Friday
2024-03-04,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",3864,144,0.03727,5.08,736.45,4,3501.13,4.75,Monday
2024-06-11,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,3894,177,0.04545,6.78,1199.52,4,3322.09,2.77,Tuesday
2024-07-29,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,1348,46,0.03412,13.69,631.79,1,765.87,1.21,Monday
2024-11-18,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,11790,178,0.0151,3.81,678.0,1,557.55,0.82,Monday
2024-12-18,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,431,18,0.04172,19.2,348.0,0,0.0,0.0,Wednesday
2024-07-14,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,4395,73,0.01661,6.41,472.27,1,668.2,1.41,Sunday
2024-05-31,GG-YTB-001,Google,YouTube,Vistas,"Canal: wellness, yoga, fitness",5407,163,0.03014,5.32,870.13,1,599.56,0.69,Friday
2024-10-01,FB-CVR-001,Facebook,Conversion,Compras,Retargeting carrito abandonado,1941,99,0.051,11.03,1095.56,7,5385.99,4.92,Tuesday
2024-03-13,FB-CVR-001,Facebook,Conversion,Compras,Retargeting carrito abandonado,1580,84,0.05315,14.08,1192.41,5,2397.15,2.01,Wednesday
2024-10-09,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,20241,188,0.00929,2.99,565.56,1,980.86,1.73,Wednesday
2024-06-09,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,9388,167,0.01779,4.54,760.96,1,841.26,1.11,Sunday
2024-12-04,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,21151,109,0.00515,3.09,338.82,0,0.0,0.0,Wednesday
2024-10-19,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,368,27,0.07319,19.45,533.63,1,486.57,0.91,Saturday
2024-10-03,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,4835,155,0.03205,6.14,957.67,5,3313.84,3.46,Thursday
2024-01-10,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,14145,301,0.02128,4.4,1327.9,2,850.59,0.64,Wednesday
2024-05-22,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,3264,157,0.0481,7.45,1173.14,4,1450.71,1.24,Wednesday
2024-09-13,GG-YTB-001,Google,YouTube,Vistas,"Canal: wellness, yoga, fitness",5835,136,0.02331,5.63,769.51,2,1428.09,1.86,Friday
2024-04-27,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,4202,137,0.0326,7.51,1031.32,1,533.0,0.52,Saturday
2024-02-21,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,1836,116,0.06315,11.91,1392.79,8,4723.54,3.39,Wednesday
2024-08-31,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,1833,66,0.03599,11.61,774.94,3,1982.1,2.56,Saturday
